#,title,artist,href,file,title (max32)
792,Épitaphe,Koriass (Ft. Sarahmée & Souldia ),https://genius.com/Koriass-epitaphe-lyrics,Koriass-epitaphe,Koriass-epitaphe
793,Les palmiers brûlent dans la nuit,Lary Kidd (Ft. Yes Mccan ),https://genius.com/Lary-kidd-les-palmiers-brulent-dans-la-nuit-lyrics,Lary-kidd-les-palmiers-brulent-dans-la-nuit,Lary-kidd-les-palmiers-brulent-d
794,Forgot About Wats,Alaclair Ensemble,https://genius.com/Alaclair-ensemble-forgot-about-wats-lyrics,Alaclair-ensemble-forgot-about-wats,Alaclair-ensemble-forgot-about-w
795,Rêves de millions,Enima,https://genius.com/Enima-reves-de-millions-lyrics,Enima-reves-de-millions,Enima-reves-de-millions
796,Mami chula,Manu Militari (Ft. Frank Nino ),https://genius.com/Manu-militari-mami-chula-lyrics,Manu-militari-mami-chula,Manu-militari-mami-chula
797,Dernier Drink,Koriass & FouKi,https://genius.com/Koriass-and-fouki-dernier-drink-lyrics,Koriass-and-fouki-dernier-drink,Koriass-and-fouki-dernier-drink
798,Darksoul's,Fou Furieux,https://genius.com/Fou-furieux-darksouls-lyrics,Fou-furieux-darksouls,Fou-furieux-darksouls
799,Provider,Loud,https://genius.com/Loud-provider-lyrics,Loud-provider,Loud-provider
800,Barcelone,Lary Kidd,https://genius.com/Lary-kidd-barcelone-lyrics,Lary-kidd-barcelone,Lary-kidd-barcelone
801,20 Benz,Lost (Ft. FREAKEY! & Kekra ),https://genius.com/Lost-20-benz-lyrics,Lost-20-benz,Lost-20-benz
802,Jugement dernier,Sans Pression (Ft. Le Youngin' ),https://genius.com/Sans-pression-jugement-dernier-lyrics,Sans-pression-jugement-dernier,Sans-pression-jugement-dernier
803,Obscur,Souldia,https://genius.com/Souldia-obscur-lyrics,Souldia-obscur,Souldia-obscur
804,Contrefaçon,5sang14,https://genius.com/5sang14-contrefacon-lyrics,5sang14-contrefacon,5sang14-contrefacon
805,Real,5sang14,https://genius.com/5sang14-real-lyrics,5sang14-real,5sang14-real
806,Player,Enima,https://genius.com/Enima-player-lyrics,Enima-player,Enima-player
807,Ding Dong,Alaclair Ensemble,https://genius.com/Alaclair-ensemble-ding-dong-lyrics,Alaclair-ensemble-ding-dong,Alaclair-ensemble-ding-dong
808,Chargé,White-B,https://genius.com/White-b-charge-lyrics,White-b-charge,White-b-charge
809,L'alchimiste,Manu Militari,https://genius.com/Manu-militari-lalchimiste-lyrics,Manu-militari-lalchimiste,Manu-militari-lalchimiste
810,TU C DÉJÀ,FouKi (Ft. Jam (K6A) ),https://genius.com/Fouki-tu-c-deja-lyrics,Fouki-tu-c-deja,Fouki-tu-c-deja
811,Brûlure,Souldia & Tizzo,https://genius.com/Souldia-and-tizzo-brulure-lyrics,Souldia-and-tizzo-brulure,Souldia-and-tizzo-brulure
812,DMDTN,Enima,https://genius.com/Enima-dmdtn-lyrics,Enima-dmdtn,Enima-dmdtn
813,Maison,MB (Ft. White-B ),https://genius.com/Mb-maison-lyrics,Mb-maison,Mb-maison
814,Mind Of A Stoner,SoFine,https://genius.com/Sofine-mind-of-a-stoner-lyrics,Sofine-mind-of-a-stoner,Sofine-mind-of-a-stoner
815,Trafic,Dead Obies,https://genius.com/Dead-obies-trafic-lyrics,Dead-obies-trafic,Dead-obies-trafic
816,Ma Moune,Tizzo & Shreez (Ft. Le Ice & Soft ),https://genius.com/Tizzo-and-shreez-ma-moune-lyrics,Tizzo-and-shreez-ma-moune,Tizzo-and-shreez-ma-moune
817,Du Ma May (Remix),"Lil Waterboi (Ft. Chow Mane , Mando and JONAIR & Yenny Yuka )",https://genius.com/Lil-waterboi-du-ma-may-remix-lyrics,Lil-waterboi-du-ma-may-remix,Lil-waterboi-du-ma-may-remix
818,Bel Emballage Sans Le Contenu,Roi Heenok (Ft. Raekwon ),https://genius.com/Roi-heenok-bel-emballage-sans-le-contenu-lyrics,Roi-heenok-bel-emballage-sans-le-contenu,Roi-heenok-bel-emballage-sans-le
819,Amadit,KNLO,https://genius.com/Knlo-amadit-lyrics,Knlo-amadit,Knlo-amadit
820,Solide,YH,https://genius.com/Yh-solide-lyrics,Yh-solide,Yh-solide
821,Designer Chair,Lary Kidd,https://genius.com/Lary-kidd-designer-chair-lyrics,Lary-kidd-designer-chair,Lary-kidd-designer-chair
822,Réel,Joe Rocca (Ft. Imposs & Mike Shabb ),https://genius.com/Joe-rocca-reel-lyrics,Joe-rocca-reel,Joe-rocca-reel
823,Oubliez-moi,Rymz,https://genius.com/Rymz-oubliez-moi-lyrics,Rymz-oubliez-moi,Rymz-oubliez-moi
824,Get Dough,Dead Obies,https://genius.com/Dead-obies-get-dough-lyrics,Dead-obies-get-dough,Dead-obies-get-dough
825,C’est la vie,Charlotte Cardin (Ft. Dinos ),https://genius.com/Charlotte-cardin-cest-la-vie-lyrics,Charlotte-cardin-cest-la-vie,Charlotte-cardin-cest-la-vie
826,Condamné,Souldia,https://genius.com/Souldia-condamne-lyrics,Souldia-condamne,Souldia-condamne
827,Trône II,Enima,https://genius.com/Enima-trone-ii-lyrics,Enima-trone-ii,Enima-trone-ii
828,Cartel de QC,Taktika (Ft. Black Taboo ),https://genius.com/Taktika-cartel-de-qc-lyrics,Taktika-cartel-de-qc,Taktika-cartel-de-qc
829,Trône,VT (Ft. YH ),https://genius.com/Vt-trone-lyrics,Vt-trone,Vt-trone
830,Cosa Nostra,MB (Ft. Capitaine Gaza & Souldia ),https://genius.com/Mb-cosa-nostra-lyrics,Mb-cosa-nostra,Mb-cosa-nostra
831,Petit love,Koriass,https://genius.com/Koriass-petit-love-lyrics,Koriass-petit-love,Koriass-petit-love
832,Booted Up,Jeune Loup,https://genius.com/Jeune-loup-booted-up-lyrics,Jeune-loup-booted-up,Jeune-loup-booted-up
833,Rockstar,Lost (Ft. Souldia ),https://genius.com/Lost-rockstar-lyrics,Lost-rockstar,Lost-rockstar
834,Bravo,Koriass & FouKi,https://genius.com/Koriass-and-fouki-bravo-lyrics,Koriass-and-fouki-bravo,Koriass-and-fouki-bravo
835,Fantôme,Enima,https://genius.com/Enima-fantome-lyrics,Enima-fantome,Enima-fantome
836,Lifestyle,Lary Kidd,https://genius.com/Lary-kidd-lifestyle-lyrics,Lary-kidd-lifestyle,Lary-kidd-lifestyle
837,Black Cadillac,Dead Obies,https://genius.com/Dead-obies-black-cadillac-lyrics,Dead-obies-black-cadillac,Dead-obies-black-cadillac
838,Projet illégal,5sang14,https://genius.com/5sang14-projet-illegal-lyrics,5sang14-projet-illegal,5sang14-projet-illegal
839,KENZO NIGO (Sur moi),Rowjay,https://genius.com/Rowjay-kenzo-nigo-sur-moi-lyrics,Rowjay-kenzo-nigo-sur-moi,Rowjay-kenzo-nigo-sur-moi
840,Gruau Remix,"Loud Lary Ajust (Ft. Koriass , Maybe Watson & Robert Nelson )",https://genius.com/Loud-lary-ajust-gruau-remix-lyrics,Loud-lary-ajust-gruau-remix,Loud-lary-ajust-gruau-remix
841,Fleur de Lys,Kinji00,https://genius.com/Kinji00-fleur-de-lys-lyrics,Kinji00-fleur-de-lys,Kinji00-fleur-de-lys
842,Empire,Izzy-S,https://genius.com/Izzy-s-empire-lyrics,Izzy-s-empire,Izzy-s-empire
843,Lové,MB,https://genius.com/Mb-love-lyrics,Mb-love,Mb-love
844,Validé,VT (Ft. Enima ),https://genius.com/Vt-valide-lyrics,Vt-valide,Vt-valide
845,OK,JMB Drippy,https://genius.com/Jmb-drippy-ok-lyrics,Jmb-drippy-ok,Jmb-drippy-ok
846,Puthomme,MB,https://genius.com/Mb-puthomme-lyrics,Mb-puthomme,Mb-puthomme
847,Mic (feat. Lost),White-B,https://genius.com/White-b-mic-feat-lost-lyrics,White-b-mic-feat-lost,White-b-mic-feat-lost
848,Laisse-moi,Souldia & Lost,https://genius.com/Souldia-and-lost-laisse-moi-lyrics,Souldia-and-lost-laisse-moi,Souldia-and-lost-laisse-moi
849,Diamant,Shreez,https://genius.com/Shreez-diamant-lyrics,Shreez-diamant,Shreez-diamant
850,Koga's Trap,Maybe Watson,https://genius.com/Maybe-watson-kogas-trap-lyrics,Maybe-watson-kogas-trap,Maybe-watson-kogas-trap
851,Vraies Choses,Roi Heenok (Ft. atlas ),https://genius.com/Roi-heenok-vraies-choses-lyrics,Roi-heenok-vraies-choses,Roi-heenok-vraies-choses
852,Ce soir,Shreez (Ft. Tizzo ),https://genius.com/Shreez-ce-soir-lyrics,Shreez-ce-soir,Shreez-ce-soir
853,Contre le monde,Lost (Ft. Connaisseur Ticaso ),https://genius.com/Lost-contre-le-monde-lyrics,Lost-contre-le-monde,Lost-contre-le-monde
854,Le phénomène,Souldia,https://genius.com/Souldia-le-phenomene-lyrics,Souldia-le-phenomene,Souldia-le-phenomene
855,"Quiconque meurt, meurt à douleur",Manu Militari,https://genius.com/Manu-militari-quiconque-meurt-meurt-a-douleur-lyrics,Manu-militari-quiconque-meurt-meurt-a-douleur,Manu-militari-quiconque-meurt-me
856,Escobar II,Enima,https://genius.com/Enima-escobar-ii-lyrics,Enima-escobar-ii,Enima-escobar-ii
857,4 Freestyle Remix,Yes Mccan (Ft. MikeZup & Shreez ),https://genius.com/Yes-mccan-4-freestyle-remix-lyrics,Yes-mccan-4-freestyle-remix,Yes-mccan-4-freestyle-remix
858,White,Enima,https://genius.com/Enima-white-lyrics,Enima-white,Enima-white
859,Coin de paradis,Accrophone,https://genius.com/Accrophone-coin-de-paradis-lyrics,Accrophone-coin-de-paradis,Accrophone-coin-de-paradis
860,Hommes de lettres,20Some (Ft. Lary Kidd & Loud ),https://genius.com/20some-hommes-de-lettres-lyrics,20some-hommes-de-lettres,20some-hommes-de-lettres
861,KM,Souldia (Ft. YH ),https://genius.com/Souldia-km-lyrics,Souldia-km,Souldia-km
862,Jetlag,Zinera,https://genius.com/Zinera-jetlag-lyrics,Zinera-jetlag,Zinera-jetlag
863,Une ligne,Souldia & Tizzo,https://genius.com/Souldia-and-tizzo-une-ligne-lyrics,Souldia-and-tizzo-une-ligne,Souldia-and-tizzo-une-ligne
864,Jusqu'à la mort,Souldia (Ft. Zagata ),https://genius.com/Souldia-jusqua-la-mort-lyrics,Souldia-jusqua-la-mort,Souldia-jusqua-la-mort
865,Pas la vie d'artiste,White-B,https://genius.com/White-b-pas-la-vie-dartiste-lyrics,White-b-pas-la-vie-dartiste,White-b-pas-la-vie-dartiste
866,Automne,Souldia,https://genius.com/Souldia-automne-lyrics,Souldia-automne,Souldia-automne
867,Ultra-Violence,Lary Kidd (Ft. Ogee Rodman ),https://genius.com/Lary-kidd-ultra-violence-lyrics,Lary-kidd-ultra-violence,Lary-kidd-ultra-violence
868,Corbeau,Enima,https://genius.com/Enima-corbeau-lyrics,Enima-corbeau,Enima-corbeau
869,Everyday,Salimo,https://genius.com/Salimo-everyday-lyrics,Salimo-everyday,Salimo-everyday
870,LATE NIGHT,FouKi,https://genius.com/Fouki-late-night-lyrics,Fouki-late-night,Fouki-late-night
871,Cavale,Enima,https://genius.com/Enima-cavale-lyrics,Enima-cavale,Enima-cavale
872,Offline & Jetlag,Zinera,https://genius.com/Zinera-offline-and-jetlag-lyrics,Zinera-offline-and-jetlag,Zinera-offline-and-jetlag
873,ILS / THEY - 50 MCS 6 DJS - INTERNATIONAL POSSE CUT,"Beeyoudee (Ft. asthma (FRA) , B.K. (DEU) , B-Med , Booyah , Breeze , Brka , Butter , C-Drik , Chele , Daddy Rushy , DJ Fade Wizard , DJ Horg , Dj Metodh , DJ Nerve , Dj Olegg , Dj Phak , Filon d'Art , FL-How , FMU , Fresh Corleone , Genocide , G.O.D. Pt. III , Hlmé , Inf , Junior Makhno , Kefyr , KNLO , Koopsala , Lateb , Leveq , Lénième , One Dae , Paranoize , Pat k7 , Radio , RD (USA) , Riopel , Ritso , Ross , Ruste Juxx , Samm (Coloquinte) , Samy Elmousif , Schlackus , Scynikal , Seif , Shinobi , Showme , Slyfh , Webster , W.M.D. (Rap) & Woodman )",https://genius.com/Beeyoudee-ils-they-50-mcs-6-djs-international-posse-cut-lyrics,Beeyoudee-ils-they-50-mcs-6-djs-international-posse-cut,Beeyoudee-ils-they-50-mcs-6-djs-
874,Le blues de Mabouz,Lost,https://genius.com/Lost-le-blues-de-mabouz-lyrics,Lost-le-blues-de-mabouz,Lost-le-blues-de-mabouz
875,Kakashi Hatake,Lost,https://genius.com/Lost-kakashi-hatake-lyrics,Lost-kakashi-hatake,Lost-kakashi-hatake
876,B.A.B Remix,gapman (Ft. Enima & VT ),https://genius.com/Gapman-bab-remix-lyrics,Gapman-bab-remix,Gapman-bab-remix
877,Normal de l’Est,Connaisseur Ticaso,https://genius.com/Connaisseur-ticaso-normal-de-lest-lyrics,Connaisseur-ticaso-normal-de-lest,Connaisseur-ticaso-normal-de-les
878,Invisible,Souldia,https://genius.com/Souldia-invisible-lyrics,Souldia-invisible,Souldia-invisible
879,Dramatik vs Jeune Chilly Chill,WordUP! Battles (Ft. Dramatik & Jeune Chilly Chill ),https://genius.com/Wordup-battles-dramatik-vs-jeune-chilly-chill-lyrics,Wordup-battles-dramatik-vs-jeune-chilly-chill,Wordup-battles-dramatik-vs-jeune
880,Le cœur a ses raisons,Sarahmée,https://genius.com/Sarahmee-le-cur-a-ses-raisons-lyrics,Sarahmee-le-cur-a-ses-raisons,Sarahmee-le-cur-a-ses-raisons
881,I Know,20Some,https://genius.com/20some-i-know-lyrics,20some-i-know,20some-i-know
882,Déjà vu,Random (QC),https://genius.com/Random-qc-deja-vu-lyrics,Random-qc-deja-vu,Random-qc-deja-vu
883,Up,Enima,https://genius.com/Enima-up-lyrics,Enima-up,Enima-up
884,A pour amour,Souldia (Ft. Sophia (QC) ),https://genius.com/Souldia-a-pour-amour-lyrics,Souldia-a-pour-amour,Souldia-a-pour-amour
885,DES KEBS À SOREL,Les Anticipateurs,https://genius.com/Les-anticipateurs-des-kebs-a-sorel-lyrics,Les-anticipateurs-des-kebs-a-sorel,Les-anticipateurs-des-kebs-a-sor
886,Amsterdam,Souldia & Rymz (Ft. William Hennessey ),https://genius.com/Souldia-and-rymz-amsterdam-lyrics,Souldia-and-rymz-amsterdam,Souldia-and-rymz-amsterdam
887,Fils de l'anarchie/Prêt à mourrir,Northsiderz,https://genius.com/Northsiderz-fils-de-lanarchie-pret-a-mourrir-lyrics,Northsiderz-fils-de-lanarchie-pret-a-mourrir,Northsiderz-fils-de-lanarchie-pr
888,Bish Don't Take My Phone,Outto-Tune Tyrone (Ft. DJ Toenail & Kyle Pred ),https://genius.com/Outto-tune-tyrone-bish-dont-take-my-phone-lyrics,Outto-tune-tyrone-bish-dont-take-my-phone,Outto-tune-tyrone-bish-dont-take
889,Viens danser,White-B,https://genius.com/White-b-viens-danser-lyrics,White-b-viens-danser,White-b-viens-danser
890,Tombeau,Souldia,https://genius.com/Souldia-tombeau-lyrics,Souldia-tombeau,Souldia-tombeau
891,Hood Story,Zinera,https://genius.com/Zinera-hood-story-lyrics,Zinera-hood-story,Zinera-hood-story
892,Yeyey,FouKi,https://genius.com/Fouki-yeyey-lyrics,Fouki-yeyey,Fouki-yeyey
893,IMPLIQUÉ,Enima,https://genius.com/Enima-implique-lyrics,Enima-implique,Enima-implique
894,New York Ego,Roi Heenok (Ft. G.O.D. Pt. III ),https://genius.com/Roi-heenok-new-york-ego-lyrics,Roi-heenok-new-york-ego,Roi-heenok-new-york-ego
895,Surhomme,Lary Kidd,https://genius.com/Lary-kidd-surhomme-lyrics,Lary-kidd-surhomme,Lary-kidd-surhomme
896,Marijuana,Random (QC) (Ft. White-B ),https://genius.com/Random-qc-marijuana-lyrics,Random-qc-marijuana,Random-qc-marijuana
897,Dandan,Lost & White-B,https://genius.com/Lost-and-white-b-dandan-lyrics,Lost-and-white-b-dandan,Lost-and-white-b-dandan
898,Bad (feat. Shreez),White-B,https://genius.com/White-b-bad-feat-shreez-lyrics,White-b-bad-feat-shreez,White-b-bad-feat-shreez
899,Choix de Vie,Random (QC) (Ft. Lost ),https://genius.com/Random-qc-choix-de-vie-lyrics,Random-qc-choix-de-vie,Random-qc-choix-de-vie
900,Sortie de secours,Connaisseur Ticaso,https://genius.com/Connaisseur-ticaso-sortie-de-secours-lyrics,Connaisseur-ticaso-sortie-de-secours,Connaisseur-ticaso-sortie-de-sec
901,Je$us,Dead Obies,https://genius.com/Dead-obies-je-us-lyrics,Dead-obies-je-us,Dead-obies-je-us
902,5 dans la whip,Le Ice (Ft. Peeda ),https://genius.com/Le-ice-5-dans-la-whip-lyrics,Le-ice-5-dans-la-whip,Le-ice-5-dans-la-whip
903,Outro,Enima,https://genius.com/Enima-outro-lyrics,Enima-outro,Enima-outro
904,Infréquentable,White-B,https://genius.com/White-b-infrequentable-lyrics,White-b-infrequentable,White-b-infrequentable
905,Monde à l'envers,White-B,https://genius.com/White-b-monde-a-lenvers-lyrics,White-b-monde-a-lenvers,White-b-monde-a-lenvers
906,Fils aîné,Capitaine Gaza (Ft. Lost ),https://genius.com/Capitaine-gaza-fils-aine-lyrics,Capitaine-gaza-fils-aine,Capitaine-gaza-fils-aine
907,J'roule avec,MB (Ft. Jarod ),https://genius.com/Mb-jroule-avec-lyrics,Mb-jroule-avec,Mb-jroule-avec
908,PORT D'ARME,Enima (Ft. RK ),https://genius.com/Enima-port-darme-lyrics,Enima-port-darme,Enima-port-darme
909,La vie qu’on mène,FouKi (Ft. Souldia ),https://genius.com/Fouki-la-vie-quon-mene-lyrics,Fouki-la-vie-quon-mene,Fouki-la-vie-quon-mene
910,Rentre dans le Cercle - Saison 2 : Canada #1,"Rentre dans le Cercle (Ft. Izzy-S , Koriass , Lost , Loussa , MB , MCM (QC) , Rymz , Sarahmée & Souldia )",https://genius.com/Rentre-dans-le-cercle-rentre-dans-le-cercle-saison-2-canada-1-lyrics,Rentre-dans-le-cercle-rentre-dans-le-cercle-saison-2-canada-1,Rentre-dans-le-cercle-rentre-dan
911,Comme Un Ninja,Les Anticipateurs,https://genius.com/Les-anticipateurs-comme-un-ninja-lyrics,Les-anticipateurs-comme-un-ninja,Les-anticipateurs-comme-un-ninja
912,DEMBÉLÉ,Enima,https://genius.com/Enima-dembele-lyrics,Enima-dembele,Enima-dembele
913,Day Off,LaF (QC),https://genius.com/Laf-qc-day-off-lyrics,Laf-qc-day-off,Laf-qc-day-off
914,Rencontre fortuite,LaF (QC) (Ft. Franky Fade ),https://genius.com/Laf-qc-rencontre-fortuite-lyrics,Laf-qc-rencontre-fortuite,Laf-qc-rencontre-fortuite
915,KANKEJMEURRE,Les Anticipateurs,https://genius.com/Les-anticipateurs-kankejmeurre-lyrics,Les-anticipateurs-kankejmeurre,Les-anticipateurs-kankejmeurre
916,For The Low (Remix),Kay Bandz & Enima (Ft. Russkov ),https://genius.com/Kay-bandz-and-enima-for-the-low-remix-lyrics,Kay-bandz-and-enima-for-the-low-remix,Kay-bandz-and-enima-for-the-low-
917,Brown Baby,Brown Family,https://genius.com/Brown-family-brown-baby-lyrics,Brown-family-brown-baby,Brown-family-brown-baby
918,Wake_Up,FouKi,https://genius.com/Fouki-wake-up-lyrics,Fouki-wake-up,Fouki-wake-up
919,Sombre,Salimo,https://genius.com/Salimo-sombre-lyrics,Salimo-sombre,Salimo-sombre
920,Risques,Izzy-S (Ft. Lost ),https://genius.com/Izzy-s-risques-lyrics,Izzy-s-risques,Izzy-s-risques
921,Bizarre,LV Cupidon,https://genius.com/Lv-cupidon-bizarre-lyrics,Lv-cupidon-bizarre,Lv-cupidon-bizarre
922,HotBoi,Certified Z,https://genius.com/Certified-z-hotboi-lyrics,Certified-z-hotboi,Certified-z-hotboi
923,Urgence,Souldia (Ft. Malkay Lacrymogène ),https://genius.com/Souldia-urgence-lyrics,Souldia-urgence,Souldia-urgence
924,Carte Postale,Alaclair Ensemble (Ft. Maybe Watson ),https://genius.com/Alaclair-ensemble-carte-postale-lyrics,Alaclair-ensemble-carte-postale,Alaclair-ensemble-carte-postale
925,10k,Jeune Loup,https://genius.com/Jeune-loup-10k-lyrics,Jeune-loup-10k,Jeune-loup-10k
926,Péroxyde,Trappo,https://genius.com/Trappo-peroxyde-lyrics,Trappo-peroxyde,Trappo-peroxyde
927,Bully Shit,BEATSMASH & Wasiu,https://genius.com/Beatsmash-and-wasiu-bully-shit-lyrics,Beatsmash-and-wasiu-bully-shit,Beatsmash-and-wasiu-bully-shit
928,La tombe,Random (QC),https://genius.com/Random-qc-la-tombe-lyrics,Random-qc-la-tombe,Random-qc-la-tombe
929,Sans qu'on me voit,Rach,https://genius.com/Rach-sans-quon-me-voit-lyrics,Rach-sans-quon-me-voit,Rach-sans-quon-me-voit
930,Mon p’tit soleil,Sir Pathétik (Ft. Ced Auger ),https://genius.com/Sir-pathetik-mon-ptit-soleil-lyrics,Sir-pathetik-mon-ptit-soleil,Sir-pathetik-mon-ptit-soleil
931,F1,Dead Obies,https://genius.com/Dead-obies-f1-lyrics,Dead-obies-f1,Dead-obies-f1
932,Chaud là-bas,5sang14,https://genius.com/5sang14-chaud-la-bas-lyrics,5sang14-chaud-la-bas,5sang14-chaud-la-bas
933,Venimeuse,Les Anticipateurs,https://genius.com/Les-anticipateurs-venimeuse-lyrics,Les-anticipateurs-venimeuse,Les-anticipateurs-venimeuse
934,Point de repère,Souldia,https://genius.com/Souldia-point-de-repere-lyrics,Souldia-point-de-repere,Souldia-point-de-repere
935,Mal élevé,Lary Kidd,https://genius.com/Lary-kidd-mal-eleve-lyrics,Lary-kidd-mal-eleve,Lary-kidd-mal-eleve
936,LESBIENNE WOKE SUR L'AUTOTUNE,Calamine,https://genius.com/Calamine-lesbienne-woke-sur-lautotune-lyrics,Calamine-lesbienne-woke-sur-lautotune,Calamine-lesbienne-woke-sur-laut
937,La piaule,Manu Militari,https://genius.com/Manu-militari-la-piaule-lyrics,Manu-militari-la-piaule,Manu-militari-la-piaule
938,V.L.Y,Jeune Loup,https://genius.com/Jeune-loup-vly-lyrics,Jeune-loup-vly,Jeune-loup-vly
939,Tôt ou tard,Koriass,https://genius.com/Koriass-tot-ou-tard-lyrics,Koriass-tot-ou-tard,Koriass-tot-ou-tard
940,Inconnu,Rymz (Ft. D4vid Lee ),https://genius.com/Rymz-inconnu-lyrics,Rymz-inconnu,Rymz-inconnu
941,Power Move,Lost,https://genius.com/Lost-power-move-lyrics,Lost-power-move,Lost-power-move
942,On s’en câlisse,Sir Pathétik,https://genius.com/Sir-pathetik-on-sen-calisse-lyrics,Sir-pathetik-on-sen-calisse,Sir-pathetik-on-sen-calisse
943,Ripa,Alaclair Ensemble,https://genius.com/Alaclair-ensemble-ripa-lyrics,Alaclair-ensemble-ripa,Alaclair-ensemble-ripa
944,Perdu le contrôle,Lost (Ft. MB & White-B ),https://genius.com/Lost-perdu-le-controle-lyrics,Lost-perdu-le-controle,Lost-perdu-le-controle
945,Passe la moppe,Jeune Loup,https://genius.com/Jeune-loup-passe-la-moppe-lyrics,Jeune-loup-passe-la-moppe,Jeune-loup-passe-la-moppe
946,Trône,Enima,https://genius.com/Enima-trone-lyrics,Enima-trone,Enima-trone
947,Confession risquée,White-B,https://genius.com/White-b-confession-risquee-lyrics,White-b-confession-risquee,White-b-confession-risquee
948,CQJVD,Obia le Chef (Ft. Caballero & JeanJass ),https://genius.com/Obia-le-chef-cqjvd-lyrics,Obia-le-chef-cqjvd,Obia-le-chef-cqjvd
949,2 Dans La Coupe,Le Ice (Ft. Shreez ),https://genius.com/Le-ice-2-dans-la-coupe-lyrics,Le-ice-2-dans-la-coupe,Le-ice-2-dans-la-coupe
950,Rue Des saules,Koriass,https://genius.com/Koriass-rue-des-saules-lyrics,Koriass-rue-des-saules,Koriass-rue-des-saules
951,24/7,Izzy-S (Ft. Shreez & Tizzo ),https://genius.com/Izzy-s-24-7-lyrics,Izzy-s-24-7,Izzy-s-24-7
952,Malaise,Jeune Loup,https://genius.com/Jeune-loup-malaise-lyrics,Jeune-loup-malaise,Jeune-loup-malaise
953,Perdant,Jeune Loup,https://genius.com/Jeune-loup-perdant-lyrics,Jeune-loup-perdant,Jeune-loup-perdant
954,Every Day,Souldia (Ft. White-B ),https://genius.com/Souldia-every-day-lyrics,Souldia-every-day,Souldia-every-day
955,TELLEMENT,Enima (Ft. Rim'K ),https://genius.com/Enima-tellement-lyrics,Enima-tellement,Enima-tellement
956,Bagga Yute,Skiifall,https://genius.com/Skiifall-bagga-yute-lyrics,Skiifall-bagga-yute,Skiifall-bagga-yute
957,Royautés,Dead Obies,https://genius.com/Dead-obies-royautes-lyrics,Dead-obies-royautes,Dead-obies-royautes
958,88mph,Koriass,https://genius.com/Koriass-88mph-lyrics,Koriass-88mph,Koriass-88mph
959,Amen,Manu Militari,https://genius.com/Manu-militari-amen-lyrics,Manu-militari-amen,Manu-militari-amen
960,Contre amour,J7,https://genius.com/J7-contre-amour-lyrics,J7-contre-amour,J7-contre-amour
961,Pain Killer,Joe Rocca (Ft. Brown Family & Cape Tula ),https://genius.com/Joe-rocca-pain-killer-lyrics,Joe-rocca-pain-killer,Joe-rocca-pain-killer
962,Toktok,Rach (Ft. LV Cupidon ),https://genius.com/Rach-toktok-lyrics,Rach-toktok,Rach-toktok
963,Jugg,2V,https://genius.com/2v-jugg-lyrics,2v-jugg,2v-jugg
964,Magnifique,Souldia,https://genius.com/Souldia-magnifique-lyrics,Souldia-magnifique,Souldia-magnifique
965,Long Long Time,Sir Pathétik,https://genius.com/Sir-pathetik-long-long-time-lyrics,Sir-pathetik-long-long-time,Sir-pathetik-long-long-time
966,La descente,Manu Militari,https://genius.com/Manu-militari-la-descente-lyrics,Manu-militari-la-descente,Manu-militari-la-descente
967,HÉRITAGE,Lost,https://genius.com/Lost-heritage-lyrics,Lost-heritage,Lost-heritage
968,D-Natural est mon nom,D-Natural,https://genius.com/D-natural-d-natural-est-mon-nom-lyrics,D-natural-d-natural-est-mon-nom,D-natural-d-natural-est-mon-nom
969,Un jour à la fois,Souldia,https://genius.com/Souldia-un-jour-a-la-fois-lyrics,Souldia-un-jour-a-la-fois,Souldia-un-jour-a-la-fois
970,MALSAIN ET SAUF,Lost,https://genius.com/Lost-malsain-et-sauf-lyrics,Lost-malsain-et-sauf,Lost-malsain-et-sauf
971,On va l’faire,Les Anticipateurs (Ft. Dramatik & Imposs ),https://genius.com/Les-anticipateurs-on-va-lfaire-lyrics,Les-anticipateurs-on-va-lfaire,Les-anticipateurs-on-va-lfaire
972,Camping,Gros Big,https://genius.com/Gros-big-camping-lyrics,Gros-big-camping,Gros-big-camping
973,Couvre-feu,MB,https://genius.com/Mb-couvre-feu-lyrics,Mb-couvre-feu,Mb-couvre-feu
974,Vente de rêve,Rowjay,https://genius.com/Rowjay-vente-de-reve-lyrics,Rowjay-vente-de-reve,Rowjay-vente-de-reve
975,Non plus,Enima,https://genius.com/Enima-non-plus-lyrics,Enima-non-plus,Enima-non-plus
976,Volume,Boutot (Ft. Souldia ),https://genius.com/Boutot-volume-lyrics,Boutot-volume,Boutot-volume
977,Contrôlé par les médias,MB (Ft. Capitaine Gaza & White-B ),https://genius.com/Mb-controle-par-les-medias-lyrics,Mb-controle-par-les-medias,Mb-controle-par-les-medias
978,Rien à perdre,Muzion (Ft. DJ Nykeldon ),https://genius.com/Muzion-rien-a-perdre-lyrics,Muzion-rien-a-perdre,Muzion-rien-a-perdre
979,ZAY GO,FouKi,https://genius.com/Fouki-zay-go-lyrics,Fouki-zay-go,Fouki-zay-go
980,Loi 101,"Wasiu (Ft. 20Some , Joe Rocca , Lary Kidd , Ogee Rodman & Yes Mccan )",https://genius.com/Wasiu-loi-101-lyrics,Wasiu-loi-101,Wasiu-loi-101
981,Bang,Rymz,https://genius.com/Rymz-bang-lyrics,Rymz-bang,Rymz-bang
