#,title,artist,URL,file,video
285,Ciao,Souldia (Ft. O.Z (QC) ),https://genius.com/Souldia-ciao-lyrics,285-Souldia-ciao,
286,Petit sauvage,Rymz (Ft. Souldia ),https://genius.com/Rymz-petit-sauvage-lyrics,286-Rymz-petit-sauvage,
287,Révolte,Manu Militari,https://genius.com/Manu-militari-revolte-lyrics,287-Manu-militari-revolte,
288,Mad,Enima,https://genius.com/Enima-mad-lyrics,288-Enima-mad,
289,Jelly,Dead Obies,https://genius.com/Dead-obies-jelly-lyrics,289-Dead-obies-jelly,
290,Mémoire d'outre-tombe,Facekché,https://genius.com/Facekche-memoire-doutre-tombe-lyrics,290-Facekche-memoire-doutre-tombe,
291,Moi pis mes homies,Dead Obies,https://genius.com/Dead-obies-moi-pis-mes-homies-lyrics,291-Dead-obies-moi-pis-mes-homies,
292,Sans faire d'histoire,Loud,https://genius.com/Loud-sans-faire-dhistoire-lyrics,292-Loud-sans-faire-dhistoire,
293,RIP,Obey The Brave (Ft. Loud Lary Ajust ),https://genius.com/Obey-the-brave-rip-lyrics,293-Obey-the-brave-rip,
294,Tséveudire,Koriass,https://genius.com/Koriass-tseveudire-lyrics,294-Koriass-tseveudire,
295,Felonie,YH (Ft. White-B ),https://genius.com/Yh-felonie-lyrics,295-Yh-felonie,
298,Ice,Seven Binks (Ft. Enima & Kodes ),https://genius.com/Seven-binks-ice-lyrics,298-Seven-binks-ice,
299,FRUIT DÉFENDU,Lost,https://genius.com/Lost-fruit-defendu-lyrics,299-Lost-fruit-defendu,
300,Oh Lord,Dead Obies,https://genius.com/Dead-obies-oh-lord-lyrics,300-Dead-obies-oh-lord,
301,Parasite,Lost & White-B,https://genius.com/Lost-and-white-b-parasite-lyrics,301-Lost-and-white-b-parasite,
302,Petit bébé,Lost,https://genius.com/Lost-petit-bebe-lyrics,302-Lost-petit-bebe,
303,G.O.A.T.S.,"MikeZup , Connaisseur Ticaso & Enima",https://genius.com/Mikezup-connaisseur-ticaso-and-enima-goats-lyrics,303-Mikezup-connaisseur-ticaso-and-enima-goats,
304,Outro (Confession risquée),White-B,https://genius.com/White-b-outro-confession-risquee-lyrics,304-White-b-outro-confession-risquee,
305,Lost Boys,Rymz,https://genius.com/Rymz-lost-boys-lyrics,305-Rymz-lost-boys,
306,Le vide,Souldia,https://genius.com/Souldia-le-vide-lyrics,306-Souldia-le-vide,
307,PONT CHAMPLAIN,Lost,https://genius.com/Lost-pont-champlain-lyrics,307-Lost-pont-champlain,
308,La cause,Caballero & JeanJass (Ft. Roi Heenok ),https://genius.com/Caballero-and-jeanjass-la-cause-lyrics,308-Caballero-and-jeanjass-la-cause,
309,Tuna,Tizzo & Shreez (Ft. Soft ),https://genius.com/Tizzo-and-shreez-tuna-lyrics,309-Tizzo-and-shreez-tuna,
310,Belzébuth,Enima,https://genius.com/Enima-belzebuth-lyrics,310-Enima-belzebuth,
311,Palmarès,JMB Drippy (Ft. Rach ),https://genius.com/Jmb-drippy-palmares-lyrics,311-Jmb-drippy-palmares,
312,Back to Back,Pretty City (Ft. Lost ),https://genius.com/Pretty-city-back-to-back-lyrics,312-Pretty-city-back-to-back,
313,Never Sober,Dead Obies,https://genius.com/Dead-obies-never-sober-lyrics,313-Dead-obies-never-sober,
314,La thérapie,Souldia (Ft. Infrak & T-Mo (Taktika) ),https://genius.com/Souldia-la-therapie-lyrics,314-Souldia-la-therapie,
315,Lucidité,Lary Kidd,https://genius.com/Lary-kidd-lucidite-lyrics,315-Lary-kidd-lucidite,
316,Big Bag,Mike Shabb,https://genius.com/Mike-shabb-big-bag-lyrics,316-Mike-shabb-big-bag,
317,La force de comprendre,Dubmatique,https://genius.com/Dubmatique-la-force-de-comprendre-lyrics,317-Dubmatique-la-force-de-comprendre,
318,Pas l'choix,Gutta (Ft. Wawa EGK ),https://genius.com/Gutta-pas-lchoix-lyrics,318-Gutta-pas-lchoix,
319,Jour 1,Loud Lary Ajust,https://genius.com/Loud-lary-ajust-jour-1-lyrics,319-Loud-lary-ajust-jour-1,
320,Tornado,Caballero & JeanJass (Ft. Enima & Limsa d'Aulnay ),https://genius.com/Caballero-and-jeanjass-tornado-lyrics,320-Caballero-and-jeanjass-tornado,
321,Portes de l'enfer,Enima,https://genius.com/Enima-portes-de-lenfer-lyrics,321-Enima-portes-de-lenfer,
322,Ça va mal aller,Lost,https://genius.com/Lost-ca-va-mal-aller-lyrics,322-Lost-ca-va-mal-aller,
323,La poule,Manu Militari,https://genius.com/Manu-militari-la-poule-lyrics,323-Manu-militari-la-poule,
324,Memento,Enima,https://genius.com/Enima-memento-lyrics,324-Enima-memento,
325,Les Gentils,Maybe Watson (Ft. Jam & P.Dox ),https://genius.com/Maybe-watson-les-gentils-lyrics,325-Maybe-watson-les-gentils,
326,Enterrer vivant,Die-On (Ft. Rymz & Souldia ),https://genius.com/Die-on-enterrer-vivant-lyrics,326-Die-on-enterrer-vivant,
327,Cullinan,Enima,https://genius.com/Enima-cullinan-lyrics,327-Enima-cullinan,
328,DO 2 Get,Dead Obies,https://genius.com/Dead-obies-do-2-get-lyrics,328-Dead-obies-do-2-get,
329,Dollars Canadiens,Lost,https://genius.com/Lost-dollars-canadiens-lyrics,329-Lost-dollars-canadiens,
330,Wake-Up Call,Dead Obies,https://genius.com/Dead-obies-wake-up-call-lyrics,330-Dead-obies-wake-up-call,
331,Who Dat,Zach Zoya,https://genius.com/Zach-zoya-who-dat-lyrics,331-Zach-zoya-who-dat,
333,Bixi,Kirouac & Kodakludo,https://genius.com/Kirouac-and-kodakludo-bixi-lyrics,333-Kirouac-and-kodakludo-bixi,
334,Woosh,FouKi (Ft. Koriass ),https://genius.com/Fouki-woosh-lyrics,334-Fouki-woosh,
337,Sorry,Koriass,https://genius.com/Koriass-sorry-lyrics,337-Koriass-sorry,
338,Bijou,FouKi,https://genius.com/Fouki-bijou-lyrics,338-Fouki-bijou,
339,Sauce Pois,Alaclair Ensemble,https://genius.com/Alaclair-ensemble-sauce-pois-lyrics,339-Alaclair-ensemble-sauce-pois,
340,Entre toi et moi,Random (QC),https://genius.com/Random-qc-entre-toi-et-moi-lyrics,340-Random-qc-entre-toi-et-moi,
341,Kilogrammes,"Caballero & JeanJass (Ft. Alkpote , ASHE 22 , ElGrandeToto , Enima , Limsa d'Aulnay , Roi Heenok , Savage Toddy , Stavo , thaHomey & VT )",https://genius.com/Caballero-and-jeanjass-kilogrammes-lyrics,341-Caballero-and-jeanjass-kilogrammes,
342,Blacklist,White-B,https://genius.com/White-b-blacklist-lyrics,342-White-b-blacklist,
343,Ta yeul vis ta vie et reste en vie,KC L.M.N.O.P.,https://genius.com/Kc-lmnop-ta-yeul-vis-ta-vie-et-reste-en-vie-lyrics,343-Kc-lmnop-ta-yeul-vis-ta-vie-et-reste-en-vie,
344,De partout,Alaclair Ensemble,https://genius.com/Alaclair-ensemble-de-partout-lyrics,344-Alaclair-ensemble-de-partout,
345,Faut c'qui faut,FouKi (Ft. ISHA & Lord Esperanza ),https://genius.com/Fouki-faut-cqui-faut-lyrics,345-Fouki-faut-cqui-faut,
346,Atlas,High Klassified (Ft. Izi & Zach Zoya ),https://genius.com/High-klassified-atlas-lyrics,346-High-klassified-atlas,
347,Bad Boy,Enima,https://genius.com/Enima-bad-boy-lyrics,347-Enima-bad-boy,
348,La liste noire,Souldia,https://genius.com/Souldia-la-liste-noire-lyrics,348-Souldia-la-liste-noire,
349,Mon frère,Souldia,https://genius.com/Souldia-mon-frere-lyrics,349-Souldia-mon-frere,
350,Vivant,Miguel Michel (Ft. Ced Auger ),https://genius.com/Miguel-michel-vivant-lyrics,350-Miguel-michel-vivant,
351,Bonzaïon,Loco Locass,https://genius.com/Loco-locass-bonzaion-lyrics,351-Loco-locass-bonzaion,
352,Goonie Gang,KGoon,https://genius.com/Kgoon-goonie-gang-lyrics,352-Kgoon-goonie-gang,
353,Volonté,Manu Militari,https://genius.com/Manu-militari-volonte-lyrics,353-Manu-militari-volonte,
354,Palm Angels,Lost,https://genius.com/Lost-palm-angels-lyrics,354-Lost-palm-angels,
355,MIKE TANGO LIMA,Lost,https://genius.com/Lost-mike-tango-lima-lyrics,355-Lost-mike-tango-lima,
356,Life,Enima,https://genius.com/Enima-life-lyrics,356-Enima-life,
357,Dang,Izzy-S (Ft. Tizzo ),https://genius.com/Izzy-s-dang-lyrics,357-Izzy-s-dang,
358,Superficial,Zach Zoya,https://genius.com/Zach-zoya-superficial-lyrics,358-Zach-zoya-superficial,
359,Candlewood Suites,Loud Lary Ajust,https://genius.com/Loud-lary-ajust-candlewood-suites-lyrics,359-Loud-lary-ajust-candlewood-suites,
360,Les fleurs bleues,Lary Kidd,https://genius.com/Lary-kidd-les-fleurs-bleues-lyrics,360-Lary-kidd-les-fleurs-bleues,
361,45,Lost,https://genius.com/Lost-45-lyrics,361-Lost-45,
362,New Phone Interlude,Loud,https://genius.com/Loud-new-phone-interlude-lyrics,362-Loud-new-phone-interlude,
363,Bénéfice,White-B,https://genius.com/White-b-benefice-lyrics,363-White-b-benefice,
364,IT WAS ME AND MOXY,DJ Toenail (Ft. M0xxy ),https://genius.com/Dj-toenail-it-was-me-and-moxy-lyrics,364-Dj-toenail-it-was-me-and-moxy,REJRECT
365,Nouvelle Vague,Manu Militari,https://genius.com/Manu-militari-nouvelle-vague-lyrics,365-Manu-militari-nouvelle-vague,
366,Mort lente,Loud Lary Ajust,https://genius.com/Loud-lary-ajust-mort-lente-lyrics,366-Loud-lary-ajust-mort-lente,
367,Confessionnal,Lost,https://genius.com/Lost-confessionnal-lyrics,367-Lost-confessionnal,
368,Ennemis,Lost (Ft. Pretty City ),https://genius.com/Lost-ennemis-lyrics,368-Lost-ennemis,
369,Nouveau Boss,Enima,https://genius.com/Enima-nouveau-boss-lyrics,369-Enima-nouveau-boss,
371,Soul pleureur,Dubmatique,https://genius.com/Dubmatique-soul-pleureur-lyrics,371-Dubmatique-soul-pleureur,
372,En t’oubliant,Koriass,https://genius.com/Koriass-en-toubliant-lyrics,372-Koriass-en-toubliant,
373,Oh Yeah,Enima,https://genius.com/Enima-oh-yeah-lyrics,373-Enima-oh-yeah,
374,Splash,Joe Rocca,https://genius.com/Joe-rocca-splash-lyrics,374-Joe-rocca-splash,
375,Canons à Neige,Les Anticipateurs,https://genius.com/Les-anticipateurs-canons-a-neige-lyrics,375-Les-anticipateurs-canons-a-neige,
376,Parole d'homme,Manu Militari (Ft. Stan ),https://genius.com/Manu-militari-parole-dhomme-lyrics,376-Manu-militari-parole-dhomme,
377,BNB,Enima (Ft. PLK ),https://genius.com/Enima-bnb-lyrics,377-Enima-bnb,
378,Hochelaga,Manu Militari,https://genius.com/Manu-militari-hochelaga-lyrics,378-Manu-militari-hochelaga,
379,Pause,VT,https://genius.com/Vt-pause-lyrics,379-Vt-pause,
380,FTSL / Arc-en-ciel,Lary Kidd,https://genius.com/Lary-kidd-ftsl-arc-en-ciel-lyrics,380-Lary-kidd-ftsl-arc-en-ciel,
381,F3MMES,Lost,https://genius.com/Lost-f3mmes-lyrics,381-Lost-f3mmes,
383,Nouveau rap mondial,Roi Heenok,https://genius.com/Roi-heenok-nouveau-rap-mondial-lyrics,383-Roi-heenok-nouveau-rap-mondial,
384,Fauve,Rymz,https://genius.com/Rymz-fauve-lyrics,384-Rymz-fauve,
385,Mal,Enima (Ft. Ness El Digital ),https://genius.com/Enima-mal-lyrics,385-Enima-mal,
386,MTL,Damso & Blynk,https://genius.com/Damso-and-blynk-mtl-lyrics,386-Damso-and-blynk-mtl,
387,Bugz bonné,Sans Pression (Ft. Cobna ),https://genius.com/Sans-pression-bugz-bonne-lyrics,387-Sans-pression-bugz-bonne,
388,Sleep Like A Baby,"Nate Husser , Jean Deaux & .EXA (DJ)",https://genius.com/Nate-husser-jean-deaux-and-exa-dj-sleep-like-a-baby-lyrics,388-Nate-husser-jean-deaux-and-exa-dj-sleep-like-a-baby,
